CODE_IRIS_2022,CODE_IRIS_2021,CODE_IRIS_2020,CODE_IRIS_2019,CODE_IRIS_2018,CODE_IRIS_2017,CODE_IRIS_2016,CODE_IRIS_2015,CODE_IRIS_2014,CODE_IRIS_2013,CODE_IRIS_2012,CODE_IRIS_2011,CODE_IRIS_2010,CODE_IRIS_2009,CODE_IRIS_2008,CODE_IRIS_1999
504840000,504840000,504840000,504840000,504840000,504840000,504840000,506440000,506440000,506440000,506440000,506440000,506440000,506440000,506440000,506440000
504870000,504870000,504870000,504870000,504870000,504870000,500180000,500180000,500180000,500180000,500180000,500180000,500180000,500180000,500180000,500180000
504870000,504870000,504870000,504870000,504870000,504870000,501000000,501000000,501000000,501000000,501000000,501000000,501000000,501000000,501000000,501000000
504870000,504870000,504870000,504870000,504870000,504870000,501540000,501540000,501540000,501540000,501540000,501540000,501540000,501540000,501540000,501540000
504870000,504870000,504870000,504870000,504870000,504870000,503370000,503370000,503370000,503370000,503370000,503370000,503370000,503370000,503370000,503370000
504870000,504870000,504870000,504870000,504870000,504870000,506270000,506270000,506270000,506270000,506270000,506270000,506270000,506270000,506270000,506270000
504870000,504870000,504870000,504870000,504870000,504870000,506400000,506400000,506400000,506400000,506400000,506400000,506400000,506400000,506400000,506400000
504920000,504920000,504920000,504920000,504920000,504920000,504920000,503800000,503800000,503800000,503800000,503800000,503800000,503800000,503800000,503800000
504920000,504920000,504920000,504920000,504920000,504920000,504920000,504140000,504140000,504140000,504140000,504140000,504140000,504140000,504140000,504140000
504920000,504920000,504920000,504920000,504920000,504920000,504920000,504410000,504410000,504410000,504410000,504410000,504410000,504410000,504410000,504410000
504920000,504920000,504920000,504920000,504920000,504920000,504920000,506350000,506350000,506350000,506350000,506350000,506350000,506350000,506350000,506350000
505230000,505230000,505230000,505230000,501030000,501030000,501030000,501030000,501030000,501030000,501030000,501030000,501030000,501030000,501030000,501030000
505230000,505230000,505230000,505230000,504270000,504270000,504270000,504270000,504270000,504270000,504270000,504270000,504270000,504270000,504270000,504270000
505230000,505230000,505230000,505230000,505230000,505230000,505230000,500510000,500510000,500510000,500510000,500510000,500510000,500510000,500510000,500510000
505230000,505230000,505230000,505230000,505230000,505230000,505230000,501270000,501270000,501270000,501270000,501270000,501270000,501270000,501270000,501270000
505230000,505230000,505230000,505230000,505230000,505230000,505230000,501700000,501700000,501700000,501700000,501700000,501700000,501700000,501700000,501700000
505230000,505230000,505230000,505230000,505230000,505230000,505230000,501910000,501910000,501910000,501910000,501910000,501910000,501910000,501910000,501910000
505350000,505350000,505350000,505350000,505350000,505350000,505350000,500710000,500710000,500710000,500710000,500710000,500710000,500710000,500710000,500710000
505350000,505350000,505350000,505350000,505350000,505350000,505350000,504060000,504060000,504060000,504060000,504060000,504060000,504060000,504060000,504060000
505460000,505460000,505460000,505460000,503130000,503130000,503130000,503130000,503130000,503130000,503130000,503130000,503130000,503130000,503130000,503130000
505460000,505460000,505460000,505460000,505460000,505460000,505460000,502130000,502130000,502130000,502130000,502130000,502130000,502130000,502130000,502130000
505460000,505460000,505460000,505460000,505460000,505460000,505460000,502870000,502870000,502870000,502870000,502870000,502870000,502870000,502870000,502870000
505460000,505460000,505460000,505460000,505460000,505460000,505460000,505450000,505450000,505450000,505450000,505450000,505450000,505450000,505450000,505450000
505460000,505460000,505460000,505460000,505810000,505810000,505810000,505810000,505810000,505810000,505810000,505810000,505810000,505810000,505810000,505810000
505500000,505500000,505500000,505500000,500070000,500070000,500070000,500070000,500070000,500070000,500070000,500070000,500070000,500070000,500070000,500070000
505500000,505500000,505500000,505500000,503080000,503080000,503080000,503080000,503080000,503080000,503080000,503080000,503080000,503080000,503080000,503080000
505500000,505500000,505500000,505500000,504380000,504380000,504380000,504380000,504380000,504380000,504380000,504380000,504380000,504380000,504380000,504380000
505500000,505500000,505500000,505500000,504490000,504490000,504490000,504490000,504490000,504490000,504490000,504490000,504490000,504490000,504490000,504490000
505500000,505500000,505500000,505500000,505240000,505240000,505240000,505240000,505240000,505240000,505240000,505240000,505240000,505240000,505240000,505240000
505500000,505500000,505500000,505500000,506220000,506220000,506220000,506220000,506220000,506220000,506220000,506220000,506220000,506220000,506220000,506220000
505640000,505640000,505640000,505640000,505640000,505640000,505640000,504700000,504700000,504700000,504700000,504700000,504700000,504700000,504700000,504700000
505650000,505650000,505650000,505650000,505650000,505650000,505650000,500090000,500090000,500090000,500090000,500090000,500090000,500090000,500090000,500090000
505650000,505650000,505650000,505650000,505650000,505650000,505650000,501160000,501160000,501160000,501160000,501160000,501160000,501160000,501160000,501160000
505650000,505650000,505650000,505650000,505650000,505650000,505650000,503550000,503550000,503550000,503550000,503550000,503550000,503550000,503550000,503550000
505650000,505650000,505650000,505650000,505650000,505650000,505650000,504340000,504340000,504340000,504340000,504340000,504340000,504340000,504340000,504340000
505820000,505820000,505820000,505820000,505820000,505820000,505820000,506250000,506250000,506250000,506250000,506250000,506250000,506250000,506250000,506250000
505910000,505910000,505910000,505910000,505910000,505910000,505910000,501790000,501790000,501790000,501790000,501790000,501790000,501790000,501790000,501790000
505910000,505910000,505910000,505910000,505910000,505910000,505910000,502450000,502450000,502450000,502450000,502450000,502450000,502450000,502450000,502450000
505910000,505910000,505910000,505910000,505910000,505910000,505910000,502540000,502540000,502540000,502540000,502540000,502540000,502540000,502540000,502540000
505910000,505910000,505910000,505910000,505910000,505910000,505910000,505080000,505080000,505080000,505080000,505080000,505080000,505080000,505080000,505080000
505920000,505920000,505920000,505920000,505920000,145130000,145130000,145130000,145130000,145130000,145130000,145130000,145130000,145130000,145130000,145130000
505920000,505920000,505920000,505920000,505920000,505920000,505920000,501800000,501800000,501800000,501800000,501800000,501800000,501800000,501800000,501800000
505970000,505970000,505970000,505970000,502060000,502060000,502060000,502060000,502060000,502060000,502060000,502060000,502060000,502060000,502060000,502060000
506010000,506010000,506010000,506010000,506010000,506010000,506010000,500750000,500750000,500750000,500750000,500750000,500750000,500750000,500750000,500750000
506010000,506010000,506010000,506010000,506010000,506010000,506010000,502020000,502020000,502020000,502020000,502020000,502020000,502020000,502020000,502020000
506010000,506010000,506010000,506010000,506010000,506010000,506010000,502240000,502240000,502240000,502240000,502240000,502240000,502240000,502240000,502240000
506390000,506390000,506390000,506390000,506390000,506390000,506390000,504400000,504400000,504400000,504400000,504400000,504400000,504400000,504400000,504400000
510300000,510300000,510300000,510300000,510300000,510300000,510300000,510640000,510640000,510640000,510640000,510640000,510640000,510640000,510640000,510640000
510300000,510300000,510300000,510300000,510300000,510300000,510300000,513470000,513470000,513470000,513470000,513470000,513470000,513470000,513470000,513470000
510750000,510750000,510750000,510750000,510750000,510750000,512610000,512610000,512610000,512610000,512610000,512610000,512610000,512610000,512610000,512610000
511710000,511710000,511710000,511710000,511710000,511710000,023440000,023440000,023440000,023440000,023440000,023440000,023440000,023440000,023440000,023440000
512010000,512010000,512010000,512010000,512010000,512010000,512010000,512010000,512010000,512010000,512010000,512010000,512010000,512010000,512010000,511360000
515640000,515640000,515640000,515640000,515640000,515640000,515640000,513310000,513310000,513310000,513310000,513310000,513310000,513310000,513310000,513310000
516120000,516120000,516120000,516120000,516120000,512710000,512710000,512710000,512710000,512710000,512710000,512710000,512710000,512710000,512710000,512710000
516120000,516120000,516120000,516120000,516120000,514110000,514110000,514110000,514110000,514110000,514110000,514110000,514110000,514110000,514110000,514110000
516120000,516120000,516120000,516120000,516120000,516510000,516510000,516510000,516510000,516510000,516510000,516510000,516510000,516510000,516510000,516510000
520330000,520330000,520330000,520330000,520330000,520330000,520330000,520330000,520330000,520330000,520330000,,,,,
520640000,520640000,520640000,520640000,520640000,520640000,523510000,523510000,523510000,523510000,523510000,523510000,523510000,523510000,523510000,523510000
520640000,520640000,520640000,520640000,522250000,522250000,522250000,522250000,522250000,522250000,522250000,522250000,522250000,522250000,522250000,522250000
521240000,521240000,521240000,521240000,521240000,521240000,521240000,521240000,521240000,521240000,521240000,,,,,
521400000,521400000,521400000,521400000,521400000,521400000,522620000,522620000,522620000,522620000,522620000,522620000,522620000,522620000,522620000,522620000
521870000,521870000,521870000,521870000,521870000,521870000,521870000,521870000,521870000,523790000,523790000,523790000,523790000,523790000,523790000,523790000
522660000,522660000,522660000,522660000,522660000,522660000,522660000,522660000,522660000,522660000,522660000,,,,,
522780000,522780000,522780000,522780000,522780000,522780000,522780000,522780000,522780000,522780000,522780000,,,,,
523310000,523310000,523310000,523310000,523310000,523310000,523310000,524270000,524270000,524270000,524270000,524270000,524270000,524270000,524270000,524270000
524050000,524050000,524050000,524050000,524050000,524050000,524050000,523400000,523400000,523400000,523400000,523400000,523400000,523400000,523400000,523400000
524050000,524050000,524050000,524050000,524050000,524050000,524050000,525090000,525090000,525090000,525090000,525090000,525090000,525090000,525090000,525090000
524110000,524110000,524110000,524110000,524110000,524110000,524110000,521800000,521800000,521800000,521800000,521800000,521800000,521800000,521800000,521800000
